ID,lat,lon,Season,Year,start,end
21,47.9975680036143,7.769797000932641,Winter,2022,2022-01-15,2022-03-02
21,47.9975680036143,7.769797000932641,Spring,2022,2022-04-01,2022-04-30
21,47.9975680036143,7.769797000932641,Winter,2024,2023-12-30,2024-01-31
23,47.98521200360333,7.878195001059208,Summer,2023,2023-06-29,2023-07-29
23,47.98521200360333,7.878195001059208,Spring,2022,2022-03-29,2022-04-27
23,47.98521200360333,7.878195001059208,Winter,2023,2023-01-12,2023-02-10
23,47.98521200360333,7.878195001059208,Summer,2024,2024-06-28,2024-08-19
23,47.98521200360333,7.878195001059208,Winter,2024,2023-12-30,2024-01-30
23,47.98521200360333,7.878195001059208,Fall,2023,2023-10-06,2023-11-04
23,47.98521200360333,7.878195001059208,Winter,2022,2022-01-11,2022-02-14
23,47.98521200360333,7.878195001059208,Spring,2024,2024-03-28,2024-04-26
23,47.98521200360333,7.878195001059208,Fall,2022,2022-10-05,2022-11-03
23,47.98521200360333,7.878195001059208,Summer,2022,2022-06-28,2022-07-27
23,47.98521200360333,7.878195001059208,Spring,2023,2023-04-04,2023-05-03
24,47.98418200360204,7.901257001086103,Fall,2022,2022-10-05,2022-11-03
24,47.98418200360204,7.901257001086103,Spring,2022,2022-03-29,2022-04-27
24,47.98418200360204,7.901257001086103,Fall,2023,2023-10-06,2023-11-05
24,47.98418200360204,7.901257001086103,Summer,2024,2024-06-28,2024-08-19
24,47.98418200360204,7.901257001086103,Winter,2024,2023-12-29,2024-01-30
24,47.98418200360204,7.901257001086103,Winter,2023,2023-01-12,2023-02-10
24,47.98418200360204,7.901257001086103,Winter,2022,2022-01-11,2022-02-14
24,47.98418200360204,7.901257001086103,Summer,2023,2023-06-29,2023-07-29
24,47.98418200360204,7.901257001086103,Summer,2022,2022-07-01,2022-07-27
24,47.98418200360204,7.901257001086103,Spring,2023,2023-04-04,2023-05-03
25,47.9790520035988,7.888178001070925,Winter,2023,2023-01-26,2023-02-22
25,47.9790520035988,7.888178001070925,Summer,2024,2024-06-28,2024-08-19
25,47.9790520035988,7.888178001070925,Spring,2022,2022-03-29,2022-04-27
25,47.9790520035988,7.888178001070925,Spring,2024,2024-03-28,2024-04-26
25,47.9790520035988,7.888178001070925,Fall,2023,2023-10-06,2023-11-05
25,47.9790520035988,7.888178001070925,Summer,2022,2022-06-28,2022-07-11
25,47.9790520035988,7.888178001070925,Summer,2023,2023-06-29,2023-07-29
25,47.9790520035988,7.888178001070925,Winter,2024,2023-12-29,2024-01-30
25,47.9790520035988,7.888178001070925,Fall,2022,2022-10-05,2022-11-03
25,47.9790520035988,7.888178001070925,Spring,2023,2023-04-04,2023-05-03
25,47.9790520035988,7.888178001070925,Winter,2022,2022-01-14,2022-02-14
29,47.98113000360146,7.836332001010439,Fall,2023,2023-10-06,2023-11-03
29,47.98113000360146,7.836332001010439,Spring,2023,2023-04-04,2023-05-03
29,47.98113000360146,7.836332001010439,Summer,2024,2024-06-28,2024-08-21
29,47.98113000360146,7.836332001010439,Winter,2023,2023-01-11,2023-02-09
29,47.98113000360146,7.836332001010439,Fall,2022,2022-10-04,2022-11-02
29,47.98113000360146,7.836332001010439,Spring,2024,2024-03-28,2024-04-29
29,47.98113000360146,7.836332001010439,Summer,2022,2022-06-30,2022-07-29
29,47.98113000360146,7.836332001010439,Summer,2023,2023-06-29,2023-07-12
29,47.98113000360146,7.836332001010439,Winter,2024,2024-01-02,2024-01-31
29,47.98113000360146,7.836332001010439,Winter,2022,2022-01-11,2022-02-11
32,48.01851200362823,7.795186000962042,Spring,2023,2023-04-05,2023-05-04
32,48.01851200362823,7.795186000962042,Summer,2023,2023-06-28,2023-07-28
32,48.01851200362823,7.795186000962042,Winter,2023,2023-01-11,2023-02-09
32,48.01851200362823,7.795186000962042,Fall,2022,2022-10-05,2022-11-03
32,48.01851200362823,7.795186000962042,Summer,2022,2022-06-29,2022-07-28
32,48.01851200362823,7.795186000962042,Spring,2022,2022-03-31,2022-04-29
32,48.01851200362823,7.795186000962042,Winter,2022,2022-01-14,2022-02-16
33,47.99529700361224,7.794166000961104,Fall,2023,2023-10-05,2023-11-03
33,47.99529700361224,7.794166000961104,Winter,2024,2023-12-30,2024-01-18
33,47.99529700361224,7.794166000961104,Spring,2024,2024-03-26,2024-04-29
33,47.99529700361224,7.794166000961104,Summer,2024,2024-06-27,2024-07-30
33,47.99529700361224,7.794166000961104,Spring,2022,2022-04-01,2022-04-30
33,47.99529700361224,7.794166000961104,Fall,2022,2022-10-03,2022-11-08
33,47.99529700361224,7.794166000961104,Winter,2023,2023-01-11,2023-02-09
33,47.99529700361224,7.794166000961104,Summer,2023,2023-06-28,2023-07-28
33,47.99529700361224,7.794166000961104,Summer,2022,2022-06-30,2022-07-29
33,47.99529700361224,7.794166000961104,Spring,2023,2023-04-05,2023-05-04
33,47.99529700361224,7.794166000961104,Winter,2022,2022-01-16,2022-02-10
34,47.98802800360744,7.7818470009468035,Summer,2023,2023-06-28,2023-07-28
34,47.98802800360744,7.7818470009468035,Summer,2024,2024-06-27,2024-08-21
34,47.98802800360744,7.7818470009468035,Winter,2022,2022-01-12,2022-02-10
34,47.98802800360744,7.7818470009468035,Spring,2022,2022-04-01,2022-05-14
34,47.98802800360744,7.7818470009468035,Summer,2022,2022-06-30,2022-07-29
34,47.98802800360744,7.7818470009468035,Fall,2023,2023-10-05,2023-11-03
34,47.98802800360744,7.7818470009468035,Winter,2023,2023-01-11,2023-02-09
34,47.98802800360744,7.7818470009468035,Spring,2024,2024-03-26,2024-04-29
34,47.98802800360744,7.7818470009468035,Fall,2022,2022-10-06,2022-11-04
34,47.98802800360744,7.7818470009468035,Winter,2024,2023-12-30,2024-01-31
34,47.98802800360744,7.7818470009468035,Spring,2023,2023-04-05,2023-05-04
36,48.00182400361554,7.847290001022977,Summer,2023,2023-06-27,2023-07-27
36,48.00182400361554,7.847290001022977,Winter,2023,2023-01-10,2023-02-08
36,48.00182400361554,7.847290001022977,Fall,2022,2022-10-04,2022-11-02
36,48.00182400361554,7.847290001022977,Spring,2023,2023-04-06,2023-05-05
36,48.00182400361554,7.847290001022977,Winter,2022,2022-01-10,2022-02-07
36,48.00182400361554,7.847290001022977,Summer,2022,2022-07-04,2022-08-03
36,48.00182400361554,7.847290001022977,Spring,2022,2022-03-31,2022-05-02
37,48.0090000036203,7.856850001034044,Summer,2022,2022-07-04,2022-08-09
37,48.0090000036203,7.856850001034044,Spring,2023,2023-04-06,2023-05-05
37,48.0090000036203,7.856850001034044,Summer,2024,2024-06-26,2024-07-29
37,48.0090000036203,7.856850001034044,Winter,2024,2023-12-29,2024-02-02
37,48.0090000036203,7.856850001034044,Winter,2023,2023-01-10,2023-01-25
37,48.0090000036203,7.856850001034044,Fall,2023,2023-10-04,2023-11-02
37,48.0090000036203,7.856850001034044,Spring,2024,2024-03-27,2024-05-01
37,48.0090000036203,7.856850001034044,Winter,2022,2022-01-12,2022-02-16
37,48.0090000036203,7.856850001034044,Summer,2023,2023-06-27,2023-07-11
37,48.0090000036203,7.856850001034044,Fall,2022,2022-10-07,2022-11-07
37,48.0090000036203,7.856850001034044,Spring,2022,2022-03-31,2022-05-03
38,47.99241667360909,7.844516668019857,Summer,2022,2022-06-30,2022-08-20
38,47.99241667360909,7.844516668019857,Winter,2022,2022-01-14,2022-02-13
38,47.99241667360909,7.844516668019857,Spring,2022,2022-03-31,2022-05-03
38,47.99241667360909,7.844516668019857,Fall,2022,2022-10-07,2022-11-03
38,47.99241667360909,7.844516668019857,Summer,2023,2023-06-27,2023-07-27
38,47.99241667360909,7.844516668019857,Spring,2023,2023-04-04,2023-05-04
38,47.99241667360909,7.844516668019857,Winter,2023,2023-01-12,2023-02-10
41,47.982286713601866,7.853226842030127,Summer,2022,2022-07-04,2022-07-18
41,47.982286713601866,7.853226842030127,Summer,2023,2023-06-29,2023-07-31
41,47.982286713601866,7.853226842030127,Fall,2022,2022-10-19,2022-11-17
41,47.982286713601866,7.853226842030127,Winter,2023,2023-01-11,2023-02-09
41,47.982286713601866,7.853226842030127,Spring,2023,2023-04-04,2023-05-03
1,48.039208499156715,7.849525673343904,Fall,2024,2024-10-09,2024-11-09
2,48.02626800363218,7.858032001035223,Fall,2024,2024-10-09,2024-11-11
8,47.98514600360513,7.796449000963868,Fall,2024,2024-10-09,2024-10-19
11,48.01031900362278,7.78580600095119,Fall,2024,2024-10-09,2024-11-12
14,48.00097100361589,7.806277000975171,Fall,2024,2024-09-28,2024-11-09
17,48.02154600362991,7.815206000985354,Fall,2024,2024-10-09,2024-11-09
18,48.02701500363341,7.8267900009988,Fall,2024,2024-10-09,2024-11-09
19,48.01274300362252,7.872538001052288,Fall,2024,2024-10-10,2024-11-21
20,48.001611003614904,7.8682510010474225,Fall,2024,2024-10-10,2024-11-21
21,47.9975680036143,7.769797000932641,Fall,2024,2024-10-09,2024-11-12
23,47.98521200360333,7.878195001059208,Fall,2024,2024-10-17,2024-11-19
24,47.98418200360204,7.901257001086103,Fall,2024,2024-10-17,2024-11-19
25,47.9790520035988,7.888178001070925,Fall,2024,2024-10-17,2024-11-25
29,47.98113000360146,7.836332001010439,Fall,2024,2024-10-17,2024-11-18
33,47.99529700361224,7.794166000961104,Fall,2024,2024-10-09,2024-11-12
34,47.98802800360744,7.7818470009468035,Fall,2024,2024-10-09,2024-11-12
37,48.0090000036203,7.856850001034044,Fall,2024,2024-09-30,2024-11-11
